index,block,slot,field,source_expression,causal_scope
1350,markov_unresolved_task,66,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1351,markov_unresolved_task,66,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1352,markov_unresolved_task,66,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1353,markov_unresolved_task,66,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1354,markov_unresolved_task,66,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1355,markov_unresolved_task,66,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1356,markov_unresolved_task,67,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1357,markov_unresolved_task,67,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1358,markov_unresolved_task,67,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1359,markov_unresolved_task,67,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1360,markov_unresolved_task,67,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1361,markov_unresolved_task,67,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1362,markov_unresolved_task,67,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1363,markov_unresolved_task,67,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1364,markov_unresolved_task,67,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1365,markov_unresolved_task,67,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1366,markov_unresolved_task,67,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1367,markov_unresolved_task,67,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1368,markov_unresolved_task,67,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1369,markov_unresolved_task,67,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1370,markov_unresolved_task,67,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1371,markov_unresolved_task,67,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1372,markov_unresolved_task,68,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1373,markov_unresolved_task,68,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1374,markov_unresolved_task,68,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1375,markov_unresolved_task,68,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1376,markov_unresolved_task,68,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1377,markov_unresolved_task,68,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1378,markov_unresolved_task,68,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1379,markov_unresolved_task,68,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1380,markov_unresolved_task,68,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1381,markov_unresolved_task,68,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1382,markov_unresolved_task,68,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1383,markov_unresolved_task,68,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1384,markov_unresolved_task,68,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1385,markov_unresolved_task,68,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1386,markov_unresolved_task,68,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1387,markov_unresolved_task,68,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1388,markov_unresolved_task,69,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1389,markov_unresolved_task,69,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1390,markov_unresolved_task,69,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1391,markov_unresolved_task,69,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1392,markov_unresolved_task,69,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1393,markov_unresolved_task,69,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1394,markov_unresolved_task,69,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1395,markov_unresolved_task,69,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1396,markov_unresolved_task,69,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1397,markov_unresolved_task,69,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1398,markov_unresolved_task,69,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1399,markov_unresolved_task,69,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1400,markov_unresolved_task,69,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1401,markov_unresolved_task,69,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1402,markov_unresolved_task,69,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1403,markov_unresolved_task,69,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1404,markov_unresolved_task,70,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1405,markov_unresolved_task,70,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1406,markov_unresolved_task,70,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1407,markov_unresolved_task,70,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1408,markov_unresolved_task,70,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1409,markov_unresolved_task,70,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1410,markov_unresolved_task,70,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1411,markov_unresolved_task,70,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1412,markov_unresolved_task,70,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1413,markov_unresolved_task,70,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1414,markov_unresolved_task,70,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1415,markov_unresolved_task,70,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1416,markov_unresolved_task,70,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1417,markov_unresolved_task,70,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1418,markov_unresolved_task,70,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1419,markov_unresolved_task,70,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1420,markov_unresolved_task,71,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1421,markov_unresolved_task,71,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1422,markov_unresolved_task,71,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1423,markov_unresolved_task,71,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1424,markov_unresolved_task,71,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1425,markov_unresolved_task,71,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1426,markov_unresolved_task,71,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1427,markov_unresolved_task,71,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1428,markov_unresolved_task,71,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1429,markov_unresolved_task,71,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1430,markov_unresolved_task,71,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1431,markov_unresolved_task,71,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1432,markov_unresolved_task,71,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1433,markov_unresolved_task,71,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1434,markov_unresolved_task,71,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1435,markov_unresolved_task,71,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1436,markov_unresolved_task,72,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1437,markov_unresolved_task,72,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1438,markov_unresolved_task,72,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1439,markov_unresolved_task,72,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1440,markov_unresolved_task,72,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1441,markov_unresolved_task,72,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1442,markov_unresolved_task,72,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1443,markov_unresolved_task,72,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1444,markov_unresolved_task,72,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1445,markov_unresolved_task,72,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1446,markov_unresolved_task,72,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1447,markov_unresolved_task,72,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1448,markov_unresolved_task,72,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1449,markov_unresolved_task,72,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1450,markov_unresolved_task,72,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1451,markov_unresolved_task,72,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1452,markov_unresolved_task,73,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1453,markov_unresolved_task,73,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1454,markov_unresolved_task,73,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1455,markov_unresolved_task,73,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1456,markov_unresolved_task,73,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1457,markov_unresolved_task,73,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1458,markov_unresolved_task,73,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1459,markov_unresolved_task,73,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1460,markov_unresolved_task,73,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1461,markov_unresolved_task,73,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1462,markov_unresolved_task,73,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1463,markov_unresolved_task,73,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1464,markov_unresolved_task,73,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1465,markov_unresolved_task,73,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1466,markov_unresolved_task,73,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1467,markov_unresolved_task,73,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1468,markov_unresolved_task,74,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1469,markov_unresolved_task,74,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1470,markov_unresolved_task,74,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1471,markov_unresolved_task,74,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1472,markov_unresolved_task,74,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1473,markov_unresolved_task,74,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1474,markov_unresolved_task,74,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1475,markov_unresolved_task,74,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1476,markov_unresolved_task,74,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1477,markov_unresolved_task,74,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1478,markov_unresolved_task,74,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1479,markov_unresolved_task,74,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1480,markov_unresolved_task,74,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1481,markov_unresolved_task,74,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1482,markov_unresolved_task,74,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1483,markov_unresolved_task,74,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1484,markov_unresolved_task,75,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1485,markov_unresolved_task,75,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1486,markov_unresolved_task,75,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1487,markov_unresolved_task,75,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1488,markov_unresolved_task,75,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1489,markov_unresolved_task,75,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1490,markov_unresolved_task,75,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1491,markov_unresolved_task,75,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1492,markov_unresolved_task,75,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1493,markov_unresolved_task,75,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1494,markov_unresolved_task,75,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1495,markov_unresolved_task,75,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1496,markov_unresolved_task,75,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1497,markov_unresolved_task,75,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1498,markov_unresolved_task,75,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1499,markov_unresolved_task,75,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1500,markov_unresolved_task,76,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1501,markov_unresolved_task,76,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1502,markov_unresolved_task,76,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1503,markov_unresolved_task,76,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1504,markov_unresolved_task,76,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1505,markov_unresolved_task,76,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1506,markov_unresolved_task,76,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1507,markov_unresolved_task,76,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1508,markov_unresolved_task,76,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1509,markov_unresolved_task,76,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1510,markov_unresolved_task,76,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1511,markov_unresolved_task,76,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1512,markov_unresolved_task,76,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1513,markov_unresolved_task,76,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1514,markov_unresolved_task,76,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1515,markov_unresolved_task,76,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1516,markov_unresolved_task,77,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1517,markov_unresolved_task,77,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1518,markov_unresolved_task,77,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1519,markov_unresolved_task,77,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1520,markov_unresolved_task,77,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1521,markov_unresolved_task,77,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1522,markov_unresolved_task,77,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1523,markov_unresolved_task,77,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1524,markov_unresolved_task,77,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1525,markov_unresolved_task,77,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1526,markov_unresolved_task,77,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1527,markov_unresolved_task,77,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1528,markov_unresolved_task,77,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1529,markov_unresolved_task,77,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1530,markov_unresolved_task,77,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1531,markov_unresolved_task,77,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1532,markov_unresolved_task,78,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1533,markov_unresolved_task,78,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1534,markov_unresolved_task,78,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1535,markov_unresolved_task,78,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1536,markov_unresolved_task,78,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1537,markov_unresolved_task,78,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1538,markov_unresolved_task,78,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1539,markov_unresolved_task,78,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1540,markov_unresolved_task,78,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1541,markov_unresolved_task,78,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1542,markov_unresolved_task,78,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1543,markov_unresolved_task,78,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1544,markov_unresolved_task,78,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1545,markov_unresolved_task,78,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1546,markov_unresolved_task,78,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1547,markov_unresolved_task,78,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1548,markov_unresolved_task,79,present,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1549,markov_unresolved_task,79,waiting,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1550,markov_unresolved_task,79,pending,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1551,markov_unresolved_task,79,active,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1552,markov_unresolved_task,79,source_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1553,markov_unresolved_task,79,target_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1554,markov_unresolved_task,79,cross_floor,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1555,markov_unresolved_task,79,priority,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1556,markov_unresolved_task,79,release_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1557,markov_unresolved_task,79,deadline_relative_time,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1558,markov_unresolved_task,79,source_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1559,markov_unresolved_task,79,source_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1560,markov_unresolved_task,79,source_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1561,markov_unresolved_task,79,target_x,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1562,markov_unresolved_task,79,target_y,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1563,markov_unresolved_task,79,target_z,see Stage12Encoder._markov_v3_context,all_waiting_pending_active_tasks
1564,markov_active_assignment,0,present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1565,markov_active_assignment,0,task_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1566,markov_active_assignment,0,remaining_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1567,markov_active_assignment,0,elapsed_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1568,markov_active_assignment,0,scheduled_duration,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1569,markov_active_assignment,0,mode_single_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1570,markov_active_assignment,0,mode_single_dog,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1571,markov_active_assignment,0,mode_car_dog_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1572,markov_active_assignment,0,pickup_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1573,markov_active_assignment,0,dog_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1574,markov_active_assignment,0,receiving_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1575,markov_active_assignment,0,stair_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1576,markov_active_assignment,0,resource_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1577,markov_active_assignment,0,participant_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1578,markov_active_assignment,0,travelled,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1579,markov_active_assignment,0,handover_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1580,markov_active_assignment,0,handover_duration_total,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1581,markov_active_assignment,0,finish_deadline_margin,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1582,markov_active_assignment,0,pickup_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1583,markov_active_assignment,0,pickup_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1584,markov_active_assignment,0,pickup_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1585,markov_active_assignment,0,pickup_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1586,markov_active_assignment,0,pickup_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1587,markov_active_assignment,0,pickup_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1588,markov_active_assignment,0,pickup_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1589,markov_active_assignment,0,dog_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1590,markov_active_assignment,0,dog_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1591,markov_active_assignment,0,dog_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1592,markov_active_assignment,0,dog_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1593,markov_active_assignment,0,dog_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1594,markov_active_assignment,0,dog_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1595,markov_active_assignment,0,dog_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1596,markov_active_assignment,0,receiver_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1597,markov_active_assignment,0,receiver_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1598,markov_active_assignment,0,receiver_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1599,markov_active_assignment,0,receiver_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1600,markov_active_assignment,0,receiver_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1601,markov_active_assignment,0,receiver_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1602,markov_active_assignment,0,receiver_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1603,markov_active_assignment,1,present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1604,markov_active_assignment,1,task_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1605,markov_active_assignment,1,remaining_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1606,markov_active_assignment,1,elapsed_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1607,markov_active_assignment,1,scheduled_duration,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1608,markov_active_assignment,1,mode_single_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1609,markov_active_assignment,1,mode_single_dog,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1610,markov_active_assignment,1,mode_car_dog_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
